timestamp,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
1538104408.27,-0.7434000000000012,0.7422000000000001,1.18575,-5.76785,-12.786850000000001,14.8315
1538104408.28,-0.005530000000002033,0.32896000000000014,1.2813500000000002,-5.5664,-17.993159999999996,15.82032
1538104408.29,0.7687500000000007,0.09910000000000008,1.1453900000000004,-4.418920000000001,-17.40722,16.711460000000002
1538104408.3,1.504699999999998,-0.06579999999999997,0.8607000000000005,-4.180899999999999,-12.2986,16.57105
1538104408.31,1.6483699999999981,-0.14073999999999998,0.9160300000000001,-4.32124,-8.642579999999999,16.015639999999998
1538104408.32,1.6484000000000005,-0.146675,0.9038000000000004,-3.8757,-6.68335,14.587399999999999
1538104408.33,1.7046500000000009,-0.18432499999999996,0.7625500000000001,-3.906225,-7.766750000000001,12.7258
1538104408.34,1.7134899999999984,-0.1852999999999999,0.7819500000000001,-4.60208,-11.82864,9.93648
1538104408.35,1.611275000000001,-0.22024999999999995,0.85595,-5.52365,-14.984150000000001,7.354750000000001
1538104408.36,1.6101100000000006,-0.13024000000000002,1.03573,-6.2011199999999995,-16.577119999999997,5.1513800000000005
1538104408.37,1.57775,-0.0048000000000000265,1.182175,-6.9885,-17.303449999999998,2.31935
1538104408.38,1.5107000000000017,-0.011950000000000016,1.4077500000000003,-7.415725,-16.204849999999997,-0.4883249999999997
1538104408.39,1.3192000000000004,0.07185000000000008,1.5407000000000002,-7.2021,-13.366700000000002,-2.01415
1538104408.4,1.2226899999999983,0.13312000000000002,1.5552500000000002,-6.9214,-8.276360000000002,-3.2226800000000004
1538104408.41,1.0222999999999995,0.17480000000000007,1.6496000000000002,-6.774900000000001,-4.1809,-4.241949999999999
1538104408.42,0.8583249999999989,0.175975,1.7334000000000003,-6.40865,-0.885,-5.0354
1538104408.43,0.7424300000000006,0.21210000000000007,1.82343,-5.749520000000001,1.84328,-5.676279999999999
1538104408.44,0.6416250000000012,0.2885000000000001,1.8477500000000002,-5.0659,5.0049,-6.103499999999999
1538104408.45,0.4282699999999995,0.3457199999999999,1.89045,-4.602040000000001,6.591780000000001,-6.494160000000001
1538104408.46,0.2918099999999999,0.38882000000000005,1.9043500000000002,-3.88184,7.470699999999999,-7.226560000000001
