timestamp,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
1538104470.22,1.2701000000000011,1.236625,0.9822250000000006,2.685550000000001,-15.090925,1.0681000000000003
1538104470.23,1.4338699999999989,1.38674,1.14443,2.22168,-14.990219999999999,0.75684
1538104470.24,1.47025,1.44036,1.2952700000000001,1.8432400000000002,-12.8906,0.9765400000000004
1538104470.25,1.163549999999999,1.34315,1.2049000000000003,1.72425,-9.964,0.9918250000000004
1538104470.26,0.5561299999999996,1.3369399999999998,1.0395900000000005,1.0620000000000003,-6.603999999999999,0.7324200000000001
1538104470.27,0.21847499999999975,1.4138000000000002,1.0408500000000003,0.3509500000000001,-4.608149999999999,0.8850250000000002
1538104470.28,-0.015109999999999957,1.5179200000000002,0.9777700000000005,-0.19531999999999994,-6.188960000000001,0.6469800000000003
1538104470.29,-0.11852499999999999,1.8034500000000002,0.89365,-0.42722499999999997,-7.919300000000001,0.5646000000000002
1538104470.3,-0.12475000000000058,2.0724,0.9304100000000002,-0.39061999999999997,-8.166500000000001,0.2197199999999997
1538104470.31,-0.023729999999998697,2.20124,1.14443,-1.0864,-6.01806,0.2197
1538104470.32,0.0550499999999996,2.1057,1.3587250000000002,-1.358025,-2.38035,0.09157500000000018
1538104470.33,0.1204300000000007,1.86654,1.50117,-0.85446,2.8442600000000002,-0.17091999999999974
1538104470.34,0.2118500000000001,1.5963749999999997,1.407175,-1.0680749999999999,7.29375,-0.47299999999999986
1538104470.35,0.22322499999999934,1.4173499999999999,1.2444000000000002,-1.60215,6.683375000000001,-1.0223499999999999
1538104470.36,0.2640899999999995,1.37954,1.11425,-2.03858,3.79636,-2.81982
1538104470.37,0.34736999999999973,1.3795600000000001,1.08359,-2.44142,1.4648400000000001,-5.346660000000001
1538104470.38,0.4824249999999992,1.4347499999999997,0.9792500000000004,-2.8533999999999997,1.5564,-7.019074999999999
1538104470.39,0.55809,1.3699800000000004,0.9443100000000006,-3.36916,3.5034400000000003,-7.678259999999998
1538104470.4,0.5452500000000011,1.26295,0.8954250000000004,-3.3417,6.46975,-7.736225000000001
1538104470.41,0.4972499999999993,1.1822600000000003,0.8058700000000005,-2.9662800000000002,10.083019999999998,-7.910159999999999
