timestamp,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
1538104452.66,-0.018449999999997857,0.79296,-0.1416900000000001,-0.42726,-3.75976,14.3677
1538104452.67,0.17595000000000027,0.8224000000000001,-0.1604000000000001,-0.686625,-6.896924999999999,14.160150000000002
1538104452.68,0.369390000000001,0.84132,-0.32176999999999945,-0.9277,-8.142060000000003,13.45214
1538104452.69,0.6308300000000013,0.8738800000000001,-0.3337300000000001,-1.19626,-7.6782200000000005,12.5122
1538104452.7,0.7703500000000005,0.951725,-0.38424999999999976,-2.197275,-7.064825,11.215224999999998
1538104452.71,0.8578299999999999,1.053,-0.2848900000000003,-2.70994,-5.9326,10.26612
1538104452.72,1.0917499999999993,1.05585,-0.2801,-2.89915,-3.23485,8.895875
1538104452.73,1.2155299999999993,0.9256000000000001,-0.1814499999999999,-3.6986999999999997,-0.9399399999999998,7.861339999999999
1538104452.74,1.2377500000000001,0.7554,-0.09454999999999991,-4.3182,2.1362500000000004,6.21035
1538104452.75,1.0149099999999986,0.58848,0.017229999999999634,-4.91944,4.479960000000001,4.479979999999999
1538104452.76,0.8140000000000001,0.5494500000000001,0.1089500000000001,-5.645725,7.27845,2.5634500000000005
1538104452.77,0.5633499999999998,0.7862600000000001,0.17815000000000047,-6.335459999999999,7.9834000000000005,1.0619800000000001
1538104452.78,0.32319999999999993,0.9565,0.17600000000000016,-7.04955,7.110600000000001,-0.3204499999999997
1538104452.79,0.08640999999999899,1.1152199999999999,0.20206999999999953,-7.7026200000000005,5.566420000000001,-1.1963000000000004
1538104452.8,0.054829999999999046,1.1295799999999998,0.36727000000000043,-7.6904,3.820780000000001,-1.83108
1538104452.81,0.023950000000001026,1.1139000000000001,0.52555,-7.354725,3.585825,-2.395625
1538104452.82,0.03589999999999982,1.00435,0.4979999999999998,-7.019025,4.8675500000000005,-2.8991749999999996
1538104452.83,-0.06058999999999948,0.80876,0.49993000000000043,-6.49412,5.896000000000001,-3.45458
1538104452.84,-0.13049999999999962,0.7266500000000001,0.49439999999999973,-5.645725,7.30895,-4.4403
1538104452.85,-0.13433000000000028,0.6474000000000001,0.5118900000000002,-5.383319999999999,8.23974,-5.383299999999999
