timestamp,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
1538104418.03,-0.2561750000000007,0.8314000000000004,2.753375,-6.683400000000001,4.71495,-28.305075000000002
1538104418.04,-0.30667000000000044,0.904539999999999,2.7782600000000004,-2.9541200000000005,10.668959999999998,-23.01634
1538104418.05,-0.4106299999999994,1.03714,2.7729600000000003,-0.5127000000000002,13.25686,-17.97486
1538104418.06,-0.6703750000000017,1.1240499999999995,2.79345,1.0070999999999999,10.46755,-12.4817
1538104418.07,-0.9545500000000011,1.151159999999999,2.9884199999999996,2.24608,6.89698,-7.891819999999999
1538104418.08,-1.1044500000000017,1.119060000000001,3.112499999999999,3.3203199999999997,1.6967999999999996,-2.9479599999999997
1538104418.09,-1.2184100000000004,1.0271000000000008,3.1780600000000003,4.10152,-4.24804,2.63064
1538104418.1,-1.2300500000000003,0.9127749999999999,3.207625,5.56945,-7.171625,7.812475
1538104418.11,-1.0743100000000005,0.7546599999999994,3.14884,7.1411,-8.66698,12.762459999999999
1538104418.12,-0.9224899999999998,0.7642000000000007,3.01384,8.654779999999999,-10.10742,18.402139999999996
1538104418.13,-0.7966750000000005,0.6924999999999999,2.8455250000000003,9.79615,-11.71875,24.566675
1538104418.14,-0.6969499999999993,0.6043000000000003,2.72556,10.437000000000001,-13.793920000000002,29.779079999999997
1538104418.15,-0.5590499999999992,0.39564999999999895,2.411575,10.818475,-15.655475,34.149175
1538104418.16,-0.29147500000000015,0.3303750000000001,2.2954250000000003,11.1084,-18.279999999999998,39.82545
1538104418.17,-0.08619999999999983,0.3830499999999999,2.2667,10.650649999999999,-21.0266,43.334975
1538104418.18,0.03424999999999834,0.4036400000000011,2.2558,9.790040000000001,-25.24412,46.73462
1538104418.19,0.09075000000000166,0.3236800000000013,2.21034,9.35058,-29.32126,50.20139999999999
1538104418.2,0.25021000000000093,0.17189999999999994,2.12318,9.020959999999999,-32.788039999999995,52.838159999999995
1538104418.21,0.617700000000001,-0.0018000000000002458,2.04405,8.54495,-34.133925000000005,53.558375
1538104418.22,1.2107899999999994,-0.11252000000000084,1.96184,8.337399999999999,-33.98434,53.949000000000005
