timestamp,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
1538104454.61,2.6468100000000003,0.9102799999999993,2.13084,-40.73486,12.707559999999999,-129.26636000000002
1538104454.62,1.7316000000000003,2.0321000000000007,3.568575,-46.3257,23.4375,-135.8032
1538104454.63,6.178730000000001,1.7453400000000006,-0.8029999999999997,-54.3457,28.601080000000003,-146.89328
1538104454.64,10.9978,-2.6504000000000003,2.24335,-65.4602,6.1035,-170.8374
1538104454.65,-7.28243,-2.4095400000000007,12.359840000000002,-27.185060000000004,8.75248,-134.7717
1538104454.66,-23.75311,1.8133800000000004,8.06316,73.27882,234.80223999999998,45.098859999999995
1538104454.67,-23.401630000000004,2.817500000000001,5.4368,98.15672,314.63626,136.35866000000001
1538104454.68,-22.558149999999998,3.6990499999999997,3.84985,74.6155,177.36819999999997,110.71775000000001
1538104454.69,-15.888669999999996,4.332999999999998,2.32858,30.712860000000003,38.195840000000004,62.21313999999999
1538104454.7,-4.801550000000001,3.462480000000001,1.4714799999999997,3.9672799999999993,-54.04050000000001,47.44266
1538104454.71,3.097525,1.8740999999999994,-0.10355000000000003,-9.79615,-131.19505,52.85645
1538104454.72,5.033329999999999,0.3509600000000006,0.9619799999999996,-6.49416,-161.04735999999997,72.90652000000001
1538104454.73,4.205909999999999,-0.47597999999999985,2.47658,8.8257,-134.25292,108.91726000000001
1538104454.74,3.1500699999999995,-0.6502800000000004,3.35858,27.90526,-56.17674,141.86402
1538104454.75,2.0835750000000006,-0.18252500000000005,3.455475,39.093,-6.6223,145.9961
1538104454.76,1.00577,0.6981199999999994,3.4299399999999993,41.78468,7.9345799999999995,133.62428
1538104454.77,1.2174166666666668,1.1891333333333334,3.101333333333333,36.56006666666667,-5.086233333333333,112.53866666666669
1538104454.78,2.3576749999999995,0.75955,3.0089249999999996,28.839100000000002,-28.5034,103.54615000000001
1538104454.79,3.7658500000000004,-0.052220000000000155,2.4258,24.926740000000002,-41.723620000000004,97.8699
1538104454.8,4.86573,-0.6680000000000001,1.8353799999999998,24.450720000000004,-39.20896000000001,91.24146000000002
