timestamp,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
1538104454.61,-0.20805000000000184,0.8365399999999997,-0.31936999999999927,6.701680000000001,-3.3446999999999996,8.75244
1538104454.62,0.10115000000000052,0.8392000000000001,-0.36392500000000005,6.591799999999999,-3.463725,9.964025
1538104454.63,0.31910999999999845,0.7862600000000001,-0.43186999999999953,6.567359999999999,-2.69778,10.693360000000002
1538104454.64,0.5404749999999989,0.73385,-0.48,6.607049999999999,-1.495325,10.437025
1538104454.65,0.7065499999999982,0.8375400000000003,-0.5176100000000008,5.993639999999999,-0.2319199999999999,9.313960000000002
1538104454.66,0.7730499999999996,0.9696600000000001,-0.5228899999999999,4.60206,1.062,8.4961
1538104454.67,0.8954000000000004,1.0869750000000002,-0.5297249999999996,4.150375,2.6244750000000003,8.08715
1538104454.68,1.0302100000000003,1.0745399999999998,-0.49943000000000026,3.13722,3.2592600000000003,7.0801
1538104454.69,1.0318749999999994,0.9421499999999999,-0.3615249999999999,1.8920750000000002,3.967275,5.981450000000001
1538104454.7,0.8367500000000003,0.7704400000000001,-0.17042999999999964,1.4404400000000002,5.651860000000001,4.2724400000000005
1538104454.71,0.5073300000000014,0.71206,-0.1307100000000001,1.0253799999999997,9.06982,2.24608
1538104454.72,0.22982499999999995,0.76975,-0.16697499999999987,0.18315000000000015,12.35965,0.30515000000000025
1538104454.73,0.05025000000000013,0.9792500000000001,-0.1915249999999995,-0.3661749999999999,12.710574999999999,-0.10682499999999973
1538104454.74,-0.06535000000000224,1.2114599999999998,-0.21307000000000054,-0.5005000000000002,11.03514,-0.41502000000000017
1538104454.75,-0.166383333333334,1.4221666666666666,-0.17878333333333307,-1.0172333333333334,9.175633333333334,-0.5899999999999999
1538104454.76,-0.1333700000000011,1.4044599999999998,-0.053130000000000344,-1.48926,8.53274,-1.08644
1538104454.77,-0.16460000000000008,1.22525,-0.03174999999999972,-1.9531,8.57545,-1.8615499999999994
1538104454.78,-0.1779300000000017,0.98066,-0.02012999999999998,-1.8554599999999999,9.362820000000001,-2.84424
1538104454.79,-0.2430299999999992,0.75656,-0.08282999999999996,-1.8188,9.98536,-3.8452199999999994
1538104454.8,-0.28672500000000056,0.669175,-0.06642499999999973,-1.67845,10.1929,-5.31005
