timestamp,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
1538104452.17,0.1572899999999997,0.8452000000000001,-0.1781499999999996,-2.49022,-5.63962,14.404320000000002
1538104452.18,0.4512999999999998,0.7602000000000001,-0.3208500000000001,-2.181975,-4.211399999999999,14.5264
1538104452.19,0.6768099999999997,0.6799400000000001,-0.32559000000000005,-1.98974,-2.9419000000000004,14.66064
1538104452.2,0.8463499999999993,0.5607399999999999,-0.2877700000000001,-1.83104,-1.83104,14.30666
1538104452.21,0.8439500000000013,0.5734500000000001,-0.27775000000000016,-2.0294,-1.1901750000000002,13.305674999999999
1538104452.22,0.7711299999999994,0.65792,-0.15176999999999996,-2.6001000000000003,-1.5746999999999998,12.43896
1538104452.23,0.7409999999999997,0.7649499999999999,-0.11969999999999992,-3.2653499999999998,-2.624525,11.322
1538104452.24,0.7517499999999995,0.8606999999999999,0.044299999999999784,-4.0283,-3.96725,10.00975
1538104452.25,0.7395499999999995,0.9270399999999998,0.17525000000000013,-4.7241,-5.798339999999999,8.0322
1538104452.26,0.7816699999999983,0.9625,0.35243,-4.785159999999999,-6.201160000000001,6.213380000000001
1538104452.27,0.779300000000001,0.97205,0.4549000000000003,-4.83705,-4.882825,4.47085
1538104452.28,0.7855299999999996,0.97206,0.4313900000000004,-4.614240000000001,-2.0141400000000003,2.72216
1538104452.29,0.7289999999999992,0.9385500000000001,0.5027500000000003,-4.150375,1.0528250000000001,1.0833750000000002
1538104452.3,0.5288299999999992,0.9380199999999997,0.5631500000000003,-3.67428,3.9428599999999996,-0.19533999999999985
1538104452.31,0.3962500000000002,1.01635,0.5243500000000001,-3.341675,6.622325000000001,-1.2207250000000003
1538104452.32,0.23964999999999925,1.05824,0.5822700000000003,-3.3081,8.03224,-2.0507799999999996
1538104452.33,0.11965000000000003,1.0989499999999999,0.6249000000000002,-2.7618,8.209225,-3.09755
1538104452.34,0.042350000000000776,1.0429400000000002,0.5583300000000002,-2.52686,7.9834000000000005,-4.589839999999999
1538104452.35,-0.07545000000000002,0.9732500000000001,0.55185,-2.2125500000000002,7.461575,-5.706799999999999
1538104452.36,-0.09221000000000146,0.8054199999999999,0.4376700000000002,-1.87984,7.055680000000001,-6.335459999999999
