timestamp,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
1538104476.57,10.24023,-3.78382,5.1394,-46.45996,1.2085000000000004,-138.92208
1538104476.58,-17.50233,-0.2786999999999997,11.85944,19.87306,64.52640000000001,-30.30392
1538104476.59,-21.520249999999997,2.501950000000001,3.9121500000000005,72.37247499999998,214.935325,110.15320000000001
1538104476.6,-16.853010000000005,2.987499999999999,5.77722,50.95218,112.34129999999999,108.11158
1538104476.61,-14.267050000000003,4.22575,4.835050000000001,11.581425,-39.062475000000006,29.067999999999998
1538104476.62,-5.397690000000001,2.8586799999999997,3.5980000000000008,3.9429,-85.6323,4.15654
1538104476.63,1.6527300000000018,1.575380000000001,2.6666600000000003,8.69142,-91.10106,12.896759999999999
1538104476.64,4.42685,0.20889999999999986,1.6124750000000003,22.3694,-65.24659999999999,38.986200000000004
1538104476.65,5.9101,-1.1563999999999997,2.2445999999999997,36.6211,-25.299049999999994,57.0526
1538104476.66,4.83991,-1.07118,2.19024,43.798840000000006,2.46584,70.66038
1538104476.67,2.2409999999999997,-0.6979500000000005,2.17995,46.463,25.436425000000003,88.59255000000002
1538104476.68,-0.03998999999999775,0.2561800000000005,2.5187199999999996,45.3491,29.41896,94.95240000000001
1538104476.69,-0.7985000000000007,0.9492750000000001,2.741975,36.438,8.590724999999999,87.61595000000001
1538104476.7,-0.5968900000000001,1.0855200000000007,2.77492,26.110839999999996,-25.268539999999998,76.61742000000001
1538104476.71,0.27895000000000003,0.75535,2.78325,19.79065,-49.33165,69.68690000000001
1538104476.72,1.9970100000000004,0.1752400000000005,2.68534,18.13966,-57.312,65.387
1538104476.73,3.6317899999999996,-0.12881999999999927,2.4918800000000005,20.117199999999997,-49.572720000000004,63.00658
1538104476.74,4.39597,-0.06852000000000036,2.1021200000000007,22.766099999999998,-32.20214,61.81032
1538104476.75,4.505850000000001,-0.019199999999999662,1.66155,25.34485,-13.67185,60.60795
1538104476.76,4.57559,-0.04644000000000048,1.2656,25.92772,-0.5859199999999999,56.87870000000001
