timestamp,imu_ax,imu_ay,imu_az,imu_gx,imu_gy,imu_gz
1538104456.08,-0.7074700000000007,1.2014199999999997,2.1729600000000007,-5.1391800000000005,7.0190600000000005,-13.629140000000003
1538104456.09,-0.7922699999999967,1.1420599999999999,2.25728,-3.7476000000000003,5.712940000000001,-8.92942
1538104456.1,-0.907375,1.1312249999999997,2.358275,-1.95315,4.1504,-3.8451999999999997
1538104456.11,-1.1140299999999996,1.0726199999999997,2.34632,-0.70804,2.39256,2.25224
1538104456.12,-1.2857000000000003,0.9666499999999996,2.2631,1.28175,0.6713999999999999,10.0403
1538104456.13,-1.491369999999998,0.87486,2.1452199999999997,2.60012,-0.59816,16.095000000000002
1538104456.14,-1.63021,0.8940199999999994,2.1840199999999994,3.8085799999999996,-2.8808200000000004,23.7732
1538104456.15,-1.6378700000000013,0.9097799999999996,2.19216,4.7119,-7.653799999999999,30.511499999999998
1538104456.16,-1.442029999999999,0.8523399999999999,2.2218600000000004,5.16358,-12.866200000000001,35.7483
1538104456.17,-0.9528999999999996,0.7529499999999993,2.0614500000000002,5.46265,-18.98195,39.85595
1538104456.18,-0.525990000000002,0.6684800000000006,1.9211399999999998,5.4443600000000005,-26.06204,43.5242
1538104456.19,-0.1175499999999996,0.5386800000000003,1.8368199999999995,5.5908,-32.40968,47.27174
1538104456.2,0.41732999999999976,0.3739600000000003,1.7387000000000001,5.84716,-35.86426,50.47
1538104456.21,0.92415,0.2621500000000001,1.6101,6.34765,-36.10225,51.26955
1538104456.22,1.325169999999999,0.18339999999999979,1.49444,7.763659999999999,-32.73922,51.45876
1538104456.23,1.7159499999999994,0.08331999999999962,1.3675799999999998,9.668,-26.41598,51.76392
1538104456.24,1.5825499999999995,0.08379999999999921,1.2371750000000001,11.35255,-20.8435,52.856500000000004
1538104456.25,1.4224099999999993,0.033479999999999954,1.1363200000000004,12.62208,-16.29638,53.85134
1538104456.26,1.3414700000000002,-0.017739999999999867,1.0046,12.43898,-16.43062,53.43627999999999
1538104456.27,1.4431000000000003,-0.0023999999999997357,1.0307000000000004,11.016850000000002,-20.78245,51.84935
